,year,geoid,pollutant,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo,by,sourcetype,regclass,fueltype,roadtype,table
1746,2020.0,5137,98.0,74580.83972805,147088357.75776702,3044335.3151256,12127.802664026,13017063.293786,0.0,0.0,0.0,0.0,16,,,,,d05137
1747,2025.0,5137,98.0,69664.043472934,151351847.526952,3132741.8100734,12521.535143371,13506832.9435904,0.0,0.0,0.0,0.0,16,,,,,d05137
1748,2030.0,5137,98.0,65848.114407474,156501048.829665,3240018.873765,12816.0626460544,13909516.62532088,0.0,0.0,0.0,0.0,16,,,,,d05137
1749,2035.0,5137,98.0,63744.578999710015,160460078.474591,3323187.33345591,13058.7464103743,14279144.254780237,0.0,0.0,0.0,0.0,16,,,,,d05137
1750,2040.0,5137,98.0,64030.01369302999,165828255.291395,3435792.774351,13304.569491169,14671163.10913777,0.0,0.0,0.0,0.0,16,,,,,d05137
1751,2045.0,5137,98.0,65484.62256,171724672.69,3559223.5938999997,13615.645087,15150065.3908,0.0,0.0,0.0,0.0,16,,,,,d05137
1752,2050.0,5137,98.0,67802.42581000002,177763637.05,3685474.1009,13915.252659000002,15635312.168,0.0,0.0,0.0,0.0,16,,,,,d05137
1753,2055.0,5137,98.0,70490.49863000002,183658374.09,3808830.0694,14186.722266,16098201.9147,0.0,0.0,0.0,0.0,16,,,,,d05137
1754,2060.0,5137,98.0,73485.83355,189832780.42,3938169.1042,14475.758677,16597490.4066,0.0,0.0,0.0,0.0,16,,,,,d05137
1755,2020.0,5139,98.0,282242.023842667,556020219.8762091,14114026.165035164,46316.502626576,55273806.5758065,9823.9427,736.9583,0.0,2640.2282900000005,16,,,,,d05139
1756,2025.0,5139,98.0,262955.62017881696,571905698.3162423,14514677.903572192,47825.357725442,57353459.7791189,8469.41362,1962.4317,430.1975,2715.511605,16,,,,,d05139
1757,2030.0,5139,98.0,248456.20145125303,591670611.9943563,15021111.940897629,48977.02960717001,59063294.577252805,7026.4558132,3208.532,957.4961,2798.12400329,16,,,,,d05139
1758,2035.0,5139,98.0,240566.1711154389,607341906.5703225,15428943.298417678,49958.317677838495,60632843.9384553,6099.835293917,4056.322,1385.0185,2885.2913734792,16,,,,,d05139
1759,2040.0,5139,98.0,241806.58213438597,628687538.215878,15985230.324287351,50976.737854704,62297533.411212005,5742.8859999999995,4555.569,1647.4711,2986.4841,16,,,,,d05139
1760,2045.0,5139,98.0,247422.77511900003,651875560.286,16586567.884099996,52234.998466000005,64330983.787,5670.085,4870.722000000001,1802.3761,3085.7935,16,,,,,d05139
1761,2050.0,5139,98.0,256102.2223549999,675042114.1930001,17181373.98717999,53417.071984,66391542.193,5758.928,5088.868,1900.6707,3187.1192,16,,,,,d05139
1762,2055.0,5139,98.0,266107.35787099996,697466631.1229999,17755660.235979993,54477.303246,68357020.432,5917.433,5258.663,1970.5571,3286.6583,16,,,,,d05139
1763,2060.0,5139,98.0,277260.15684799996,720966445.1580001,18357915.71303,55602.47427,70477286.95,6102.453,5424.4,2034.1476,3390.2526000000003,16,,,,,d05139
1764,2020.0,5141,98.0,151696.15451362997,299175566.76795006,6192122.9777284,24667.766695642,26476540.032065604,0.0,0.0,0.0,0.0,16,,,,,d05141
1765,2025.0,5141,98.0,141695.50253141,307846813.19724,6371958.7675815,25468.581031611997,27472664.1196232,0.0,0.0,0.0,0.0,16,,,,,d05141
1766,2030.0,5141,98.0,133933.95586392996,318320840.662876,6590139.691501001,26067.613340478,28291770.672671,0.0,0.0,0.0,0.0,16,,,,,d05141
1767,2035.0,5141,98.0,129655.208483248,326373433.03018403,6759304.58421544,26561.2739220036,29043497.29063846,0.0,0.0,0.0,0.0,16,,,,,d05141
1768,2040.0,5141,98.0,130235.92672257,337291324.25909,6988335.8240669,27061.313322961003,29840912.4773264,0.0,0.0,0.0,0.0,16,,,,,d05141
1769,2045.0,5141,98.0,133194.65404999998,349284536.45,7239388.740800001,27693.923336,30814988.4899,0.0,0.0,0.0,0.0,16,,,,,d05141
1770,2050.0,5141,98.0,137909.02282999997,361568656.01,7496198.465799999,28303.415246,31802031.46,0.0,0.0,0.0,0.0,16,,,,,d05141
1771,2055.0,5141,98.0,143376.54855000004,373558655.31,7747114.6725,28855.498934000003,32743452.3988,0.0,0.0,0.0,0.0,16,,,,,d05141
1772,2060.0,5141,98.0,149469.09973000005,386116302.27,8010172.988,29443.48299,33759055.1648,0.0,0.0,0.0,0.0,16,,,,,d05141
1773,2020.0,5143,98.0,1184802.0577705393,2287517128.4499764,70776849.3553451,191771.55253336,267252034.038053,228979.965,17177.240999999998,0.0,61539.281200000005,16,,,,,d05143
1774,2025.0,5143,98.0,1100396.5066398387,2351830445.9269543,72748875.63660745,198052.25518046,277307438.74834704,197407.8156,45740.99,10027.205999999998,63294.0889,16,,,,,d05143
1775,2030.0,5143,98.0,1038577.7696502416,2435097052.5605683,75334155.82374313,202981.36156797,285575043.457276,163775.38527,74785.67000000001,22317.668,65219.63631749999,16,,,,,d05143
1776,2035.0,5143,98.0,1005484.6471131876,2504092579.1023827,77489321.89980745,207365.97493578203,293164074.0776484,142176.82685073,94546.13,32282.588,67251.53171268,16,,,,,d05143
1777,2040.0,5143,98.0,1011367.5145737102,2598388375.6638055,80442969.03872621,212051.06278259,301212673.79990804,133857.31,106182.56,38399.92,69610.04999999999,16,,,,,d05143
1778,2045.0,5143,98.0,1035421.1664899996,2699253817.910001,83596883.15719992,217683.65588,311045269.921,132160.15,113528.9,42010.3,71924.79,16,,,,,d05143
1779,2050.0,5143,98.0,1071226.9056599997,2796876392.2500005,86629250.59730008,222818.79465,321007453.27199996,134231.32,118612.97,44301.41,74286.42,16,,,,,d05143
1780,2055.0,5143,98.0,1112176.54174,2890395098.2300005,89527023.86400001,227369.40417,330510924.149,137925.52,122571.03,45930.42,76606.69,16,,,,,d05143
1781,2060.0,5143,98.0,1157837.2989299998,2988490749.0299997,92567329.83490004,232177.96633,340761870.887,142238.38,126434.01,47412.73,79021.18000000001,16,,,,,d05143
1782,2020.0,5145,98.0,566348.3,1056531712.0,25128723.8,86238.3,114141625.4,199139.6,14938.7,0.0,53519.5,16,,,,,d05145
1783,2025.0,5145,98.0,527938.0,1087003130.1,25846805.2,89053.6,118436097.1,171681.5,39780.0,8720.5,55045.6,16,,,,,d05145
1784,2030.0,5145,98.0,497991.9,1124978789.4,26755459.3,91220.5,121966986.0,142432.3,65039.7,19409.3,56720.2,16,,,,,d05145
1785,2035.0,5145,98.0,481683.1,1155695799.0,27497490.8,93087.2,125208174.7,123649.0,82224.9,28075.6,58487.4,16,,,,,d05145
1786,2040.0,5145,98.0,483916.2,1197271870.0,28505419.3,95038.7,128645692.6,116413.3,92345.2,33395.6,60538.5,16,,,,,d05145
1787,2045.0,5145,98.0,495017.9,1242130686.0,29589708.7,97442.2,132844905.8,114937.3,98733.5,36535.6,62551.6,16,,,,,d05145
1788,2050.0,5145,98.0,512252.6,1286788912.6,30658851.1,99693.2,137099809.6,116738.2,103155.2,38528.1,64605.4,16,,,,,d05145
1789,2055.0,5145,98.0,532132.4,1330043539.8,31691112.7,101712.1,141158717.5,119951.5,106597.0,39944.7,66623.3,16,,,,,d05145
1790,2060.0,5145,98.0,554281.9,1375421665.1,32774418.3,103854.6,145536927.5,123701.2,109957.4,41233.9,68723.1,16,,,,,d05145
1791,2020.0,5147,98.0,57698.05293641999,113792072.60955,2355192.4154117,9382.453337329,10070406.5085804,0.0,0.0,0.0,0.0,16,,,,,d05147
1792,2025.0,5147,98.0,53894.346480618995,117090448.48268,2423592.18051924,9687.0407991262,10449298.7846437,0.0,0.0,0.0,0.0,16,,,,,d05147
1793,2030.0,5147,98.0,50942.07698624501,121074043.960523,2506579.88410839,9914.8989584078,10760830.63053927,0.0,0.0,0.0,0.0,16,,,,,d05147
1794,2035.0,5147,98.0,49314.69755393701,124136977.444231,2570913.91512973,10102.6517357803,11046784.35872455,0.0,0.0,0.0,0.0,16,,,,,d05147
1795,2040.0,5147,98.0,49535.56432877999,128289783.545534,2658029.2765124,10292.830729596,11350058.77688367,0.0,0.0,0.0,0.0,16,,,,,d05147
1796,2045.0,5147,98.0,50661.03672000001,132851558.51,2753519.8235,10533.479128,11720554.6435,0.0,0.0,0.0,0.0,16,,,,,d05147
1797,2050.0,5147,98.0,52454.06290999999,137523552.44,2851195.5713000004,10765.2686,12095959.135199998,0.0,0.0,0.0,0.0,16,,,,,d05147
1798,2055.0,5147,98.0,54533.67271,142083800.53,2946634.8414000003,10975.278131,12454057.8703,0.0,0.0,0.0,0.0,16,,,,,d05147
1799,2060.0,5147,98.0,56850.99559,146860544.59,3046693.744,11198.890277,12840335.4821,0.0,0.0,0.0,0.0,16,,,,,d05147
1800,2020.0,5149,98.0,141008.24669855097,277690327.425213,6277922.249562841,22988.939432234,25359889.0555463,0.0,0.0,0.0,0.0,16,,,,,d05149
1801,2025.0,5149,98.0,131591.643207279,285696137.5502765,6458482.28831329,23735.964859766,26314066.655126795,0.0,0.0,0.0,0.0,16,,,,,d05149
1802,2030.0,5149,98.0,124372.56241318202,295458879.67098975,6681160.79133231,24298.294813631,27098559.144899897,0.0,0.0,0.0,0.0,16,,,,,d05149
1803,2035.0,5149,98.0,120409.1369641998,303033632.6873313,6856371.496169327,24766.540898730997,27818714.671898343,0.0,0.0,0.0,0.0,16,,,,,d05149
1804,2040.0,5149,98.0,120975.558469489,313323378.39180565,7094377.54473861,25244.61522916,28582491.490680203,0.0,0.0,0.0,0.0,16,,,,,d05149
1805,2045.0,5149,98.0,123744.06510199998,324587570.069,7353846.459109999,25844.85579,29515446.4294,0.0,0.0,0.0,0.0,16,,,,,d05149
1806,2050.0,5149,98.0,128110.204233,336032428.28099996,7615678.4651,26418.203802000004,30460826.721400004,0.0,0.0,0.0,0.0,16,,,,,d05149
1807,2055.0,5149,98.0,133164.26946,347173310.40500003,7870274.009500001,26935.835203,31362543.7421,0.0,0.0,0.0,0.0,16,,,,,d05149
1808,2060.0,5149,98.0,138796.46566800002,358843644.082,8137200.997300002,27486.473587,32335400.2939,0.0,0.0,0.0,0.0,16,,,,,d05149
1809,2020.0,6001,98.0,7733921.697181999,15263990063.03927,400083778.1699838,1271231.4109382,1987271809.14946,2743202.06,205785.09,0.0,737247.34,16,,,,,d06001
1810,2025.0,6001,98.0,7186280.022429981,15695536371.378147,411305521.8669513,1313031.5907024,2062043930.47235,2364966.728,547980.8,120126.55,758269.507,16,,,,,d06001
1811,2030.0,6001,98.0,6779063.640616367,16259073903.229628,426070916.357424,1346195.84942848,2123518524.35776,1962046.03637,895939.6,267368.18,781337.93409,16,,,,,d06001
1812,2035.0,6001,98.0,6562205.92556192,16735166315.56418,438547279.3035342,1376132.94357973,2179949757.4814205,1703300.8820722,1132676.8,386749.5,805680.0205181,16,,,,,d06001
1813,2040.0,6001,98.0,6601805.472268723,17384268407.800262,455600990.27385193,1408406.02128,2239796841.86427,1603624.3,1272083.7,460034.7,833935.2,16,,,,,d06001
1814,2045.0,6001,98.0,6759933.382,18074139521.250008,473728860.06499994,1446941.3760999998,2312910135.1,1583295.9,1360083.8,503288.1,861666.2,16,,,,,d06001
1815,2050.0,6001,98.0,6993914.180879998,18736587568.65,491078317.56099993,1481857.8720999998,2386990863.05,1608105.8,1420997.6,530735.6,889959.5,16,,,,,d06001
1816,2055.0,6001,98.0,7261161.237800003,19370469758.15001,507652792.21799994,1512742.6658,2457654182.48,1652364.5,1468409.9,550250.3,917756.2,16,,,,,d06001
1817,2060.0,6001,98.0,7559092.747400003,20036162688.23,525055549.23700035,1545370.4849,2533879797.31,1704022.6,1514691.2,568009.2,946681.0,16,,,,,d06001
1818,2020.0,6003,98.0,46957.06774197901,92616996.20862,1916925.8418641,7636.507472447,8196458.9737997,0.0,0.0,0.0,0.0,16,,,,,d06003
1819,2025.0,6003,98.0,43862.31246532299,95301629.493855,1972596.46297992,7884.4304883903005,8504845.6703003,0.0,0.0,0.0,0.0,16,,,,,d06003
1820,2030.0,6003,98.0,41460.35316268,98543982.904581,2040137.9744928195,8069.886019501199,8758397.11497611,0.0,0.0,0.0,0.0,16,,,,,d06003
1821,2035.0,6003,98.0,40136.22503277199,101036894.1192,2092507.25211207,8222.694920665801,8991145.218490094,0.0,0.0,0.0,0.0,16,,,,,d06003
1822,2040.0,6003,98.0,40316.23022086901,104417066.205184,2163412.8915912597,8377.485733570002,9237982.342271708,0.0,0.0,0.0,0.0,16,,,,,d06003
1823,2045.0,6003,98.0,41232.37119,108129717.43,2241133.9393,8573.354850000002,9539541.0144,0.0,0.0,0.0,0.0,16,,,,,d06003
1824,2050.0,6003,98.0,42691.75799,111932357.83,2320630.7891999995,8762.009954000001,9845079.0151,0.0,0.0,0.0,0.0,16,,,,,d06003
1825,2055.0,6003,98.0,44384.35676,115644096.99,2398306.967,8932.937255,10136540.1506,0.0,0.0,0.0,0.0,16,,,,,d06003
1826,2060.0,6003,98.0,46270.43582,119531879.72,2479744.9795,9114.938743000002,10450934.5292,0.0,0.0,0.0,0.0,16,,,,,d06003
1827,2020.0,6005,98.0,287300.434323311,565438365.7867529,13305993.095299698,46901.983637464,52411817.3880007,0.0,0.0,0.0,0.0,16,,,,,d06005
1828,2025.0,6005,98.0,268001.146098295,581698376.681999,13687082.72963196,48426.722445891,54383860.2742865,0.0,0.0,0.0,0.0,16,,,,,d06005
1829,2030.0,6005,98.0,253291.255596239,601618516.654263,14160392.14690064,49577.768466545,56005234.7056724,0.0,0.0,0.0,0.0,16,,,,,d06005
1830,2035.0,6005,98.0,245232.5478508383,617142618.1162539,14535069.239046471,50541.2548393791,57493472.0450134,0.0,0.0,0.0,0.0,16,,,,,d06005
1831,2040.0,6005,98.0,246414.765005332,638247703.13666,15044767.0209366,51528.607333764005,59071890.1349625,0.0,0.0,0.0,0.0,16,,,,,d06005
1832,2045.0,6005,98.0,252073.93787000005,661314280.484,15599154.2229,52763.452919,61000215.753,0.0,0.0,0.0,0.0,16,,,,,d06005
1833,2050.0,6005,98.0,260955.80135,684661787.302,16155438.8459,53938.43794,62953891.501,0.0,0.0,0.0,0.0,16,,,,,d06005
1834,2055.0,6005,98.0,271225.9903499999,707359190.3479999,16695231.2037,54997.72194,64817708.61,0.0,0.0,0.0,0.0,16,,,,,d06005
1835,2060.0,6005,98.0,282672.41010999994,731134526.621,17261181.7898,56123.806213,66828090.485,0.0,0.0,0.0,0.0,16,,,,,d06005
1836,2020.0,6007,98.0,1154780.20168082,2263200302.3258314,67849695.06971562,190292.61822021,233448893.435634,9236.0205,692.8542,0.0,2482.2143699999997,16,,,,,d06007
1837,2025.0,6007,98.0,1073867.1766011966,2327084822.142173,69749614.92380331,196500.18144562,242232089.211653,7962.55559,1844.9804,404.4523,2552.9940469999997,16,,,,,d06007
1838,2030.0,6007,98.0,1014621.2591823678,2408050150.1822214,72200686.20015939,201286.01353648,249453824.462232,6605.9499267,3016.5176,900.1943,2630.66618166,16,,,,,d06007
1839,2035.0,6007,98.0,982625.6936450966,2473146377.662504,74204609.70259336,205433.334392944,256082952.5730991,5734.787276327001,3813.563,1302.1364999999998,2712.6216690818,16,,,,,d06007
1840,2040.0,6007,98.0,988141.3411677624,2562162416.04134,76949249.37526259,209789.54567984,263113745.247879,5399.201,4282.94,1548.8776,2807.7598000000003,16,,,,,d06007
1841,2045.0,6007,98.0,1011413.0551420004,2658364567.1329994,79899943.16463,215105.44457,271701845.201,5330.758000000001,4579.224999999999,1694.5115,2901.1188,16,,,,,d06007
1842,2050.0,6007,98.0,1046675.2299630004,2753137781.8900003,82774435.77775998,220031.15992999997,280404772.231,5414.279,4784.32,1786.9236999999998,2996.3805,16,,,,,d06007
1843,2055.0,6007,98.0,1087151.018861,2844386315.6610003,85533101.96023001,224421.76778,288705757.038,5563.301,4943.946999999999,1852.6302,3089.972,16,,,,,d06007
1844,2060.0,6007,98.0,1132287.5440629998,2940004315.052,88425866.41127,229072.57294,297660129.94699997,5737.244000000001,5099.7699999999995,1912.4148,3187.3547000000003,16,,,,,d06007
1845,2020.0,6009,98.0,274007.33485314006,539851557.072253,11949116.855362618,44647.67408750101,48923446.5501164,0.0,0.0,0.0,0.0,16,,,,,d06009
1846,2025.0,6009,98.0,255772.104235363,555437466.9053249,12293558.44939341,46098.298840503,50764247.9456494,0.0,0.0,0.0,0.0,16,,,,,d06009
1847,2030.0,6009,98.0,241749.089764909,574397663.2287982,12716744.07188388,47188.284895814,52277724.236715995,0.0,0.0,0.0,0.0,16,,,,,d06009
1848,2035.0,6009,98.0,234043.5005315919,589074906.3968794,13048579.36780155,48093.8685135252,53666929.79876239,0.0,0.0,0.0,0.0,16,,,,,d06009
1849,2040.0,6009,98.0,235133.09262111003,609003643.029842,13499047.55785152,49016.557915494006,55140362.6392138,0.0,0.0,0.0,0.0,16,,,,,d06009
1850,2045.0,6009,98.0,240504.85021400003,630839466.306,13990733.84,50177.12802,56940214.27599999,0.0,0.0,0.0,0.0,16,,,,,d06009
1851,2050.0,6009,98.0,248998.08676699997,653067515.475,14488436.7254,51288.009202999994,58763890.408,0.0,0.0,0.0,0.0,16,,,,,d06009
1852,2055.0,6009,98.0,258833.425802,674720696.9200001,14972923.820699995,52291.961922,60503588.42699999,0.0,0.0,0.0,0.0,16,,,,,d06009
1853,2060.0,6009,98.0,269793.87055,697401752.0569999,15480885.017,53360.119168,62380240.848000005,0.0,0.0,0.0,0.0,16,,,,,d06009
1854,2020.0,6011,98.0,423567.9651168923,710210594.7898736,12785428.699164027,55179.115997584,78375795.51030299,344268.18700000003,25825.800000000003,0.0,92523.392,16,,,,,d06011
1855,2025.0,6011,98.0,395961.09855041216,731317849.5913188,13164945.714431882,56979.42515453099,81324671.8961758,296800.2374,68770.81,15075.754,95161.6793,16,,,,,d06011
1856,2030.0,6011,98.0,372628.23037000495,756914972.4662054,13627221.814834736,58357.50556004699,83749148.0849403,246232.949109,112439.57,33554.26,98056.719777,16,,,,,d06011
1857,2035.0,6011,98.0,359765.0395261336,777732268.4191558,14004414.9459532,59528.936066687005,85974803.93709779,213761.6702999,142148.65,48536.43,101111.61257499,16,,,,,d06011
1858,2040.0,6011,98.0,360908.6088096749,805467623.3996323,14507600.298611112,60740.96358194201,88335110.7450364,201252.37,159644.51,57733.71000000001,104658.07,16,,,,,d06011
1859,2045.0,6011,98.0,368854.60033,835356239.4390001,15049344.079289991,62260.420074999995,91218560.572,198701.32,170688.55,63161.89,108137.44,16,,,,,d06011
1860,2050.0,6011,98.0,381618.17965700006,865646702.8069999,15596795.367419995,63710.6562,94140315.423,201814.88,178333.46,66606.54,111688.22,16,,,,,d06011
1861,2055.0,6011,98.0,396434.8838849999,895253523.337,16131578.201109994,65024.64222,96927303.699,207368.81,184282.79,69055.67,115176.74,16,,,,,d06011
1862,2060.0,6011,98.0,412925.44579000014,926354284.2320002,16693482.20832,66423.15622,99933639.646,213852.79,190091.48,71284.32999999999,118807.55,16,,,,,d06011
1863,2020.0,6013,98.0,4745890.57408729,9484975870.817842,261487015.97906485,795400.45780088,1216557574.92449,1250835.0,93833.51,0.0,336167.25,16,,,,,d06013
1864,2025.0,6013,98.0,4407444.25308801,9751869643.836164,268793557.8314528,821543.66745448,1262329658.95028,1078373.115,249866.85,54775.1,345753.2788,16,,,,,d06013
1865,2030.0,6013,98.0,4159497.055629665,10101335906.508509,278424798.10000765,842266.80826629,1299963601.105322,894646.58609,408527.7,121913.63,356272.27152199997,16,,,,,d06013
1866,2035.0,6013,98.0,4027707.665120335,10395717084.382244,286542038.6460947,860962.2328135191,1334509583.2420511,776665.3374231,516472.5,176348.29,367371.80935577,16,,,,,d06013
1867,2040.0,6013,98.0,4052925.488580337,10797946686.091331,297655324.6579799,881116.49272422,1371146852.556138,731215.7,580040.6,209765.36,380255.4,16,,,,,d06013
1868,2045.0,6013,98.0,4150562.316841,11225825393.884895,309478848.60306,905158.2805,1415903875.5,721946.4,620166.9,229487.88,392900.0,16,,,,,d06013
1869,2050.0,6013,98.0,4294326.041280001,11636184619.0965,320787625.32232,926915.3598,1461254910.42,733257.7,647942.2,242003.27,405800.8,16,,,,,d06013
1870,2055.0,6013,98.0,4458371.075573999,12028400019.261095,331583196.5832399,946143.2827,1504515928.54,753439.8,669560.9,250901.49,418475.3,16,,,,,d06013
1871,2060.0,6013,98.0,4641279.555479997,12440190970.957998,342916790.69827974,966449.4981,1551179611.6,776997.0,690663.8,258998.66,431665.1,16,,,,,d06013
1872,2020.0,6015,98.0,190356.60718218,373896202.54519,9776312.836323,31184.760715901,36103858.5502921,0.0,0.0,0.0,0.0,16,,,,,d06015
1873,2025.0,6015,98.0,177347.74992930598,384569463.0034529,10053425.752898,32199.851983477,37462313.1284468,0.0,0.0,0.0,0.0,16,,,,,d06015
1874,2030.0,6015,98.0,167593.165247268,397818112.331038,10403591.55340317,32972.61156976,38579084.5522999,0.0,0.0,0.0,0.0,16,,,,,d06015
1875,2035.0,6015,98.0,162279.55494526197,408268006.01404023,10684871.357750457,33628.2599559226,39604322.06691284,0.0,0.0,0.0,0.0,16,,,,,d06015
1876,2040.0,6015,98.0,163111.822423136,422509063.835581,11068760.142390495,34306.90014062,40691605.163823895,0.0,0.0,0.0,0.0,16,,,,,d06015
1877,2045.0,6015,98.0,166894.64888,438006896.9760001,11484080.2712,35147.234455,42019958.0656,0.0,0.0,0.0,0.0,16,,,,,d06015
1878,2050.0,6015,98.0,172750.92461999998,453526611.268,11895191.0466,35938.528117,43365756.17910001,0.0,0.0,0.0,0.0,16,,,,,d06015
1879,2055.0,6015,98.0,179503.14749999996,468556779.2700001,12292102.1222,36648.442143,44649659.971999995,0.0,0.0,0.0,0.0,16,,,,,d06015
1880,2060.0,6015,98.0,187030.18068000005,484303357.18999994,12708290.079999996,37402.152747,46034498.984000005,0.0,0.0,0.0,0.0,16,,,,,d06015
1881,2020.0,6017,98.0,1023716.4224904928,1994478646.485846,56032438.47504383,166541.88108557,222132902.235891,159930.647,11997.45,0.0,42981.9717,16,,,,,d06017
1882,2025.0,6017,98.0,952128.5782532436,2050977099.1764655,57605884.39753749,171987.29442907,230490724.61755,137879.2731,31947.63,7003.482,44207.5733,16,,,,,d06017
1883,2030.0,6017,98.0,898986.41807633,2123013414.9601707,59641618.81695486,176218.84474844002,237362361.541822,114387.841153,52233.78,15587.692,45552.4302882,16,,,,,d06017
1884,2035.0,6017,98.0,870358.1789116979,2181824094.9795294,61320758.70454452,179926.612697809,243669991.10309768,99303.38478485998,66035.42,22547.729,46971.61119622,16,,,,,d06017
